,datetime,location,High-Frequency Acceleration,Low-Frequency Acceleration Z,Temperature,Vibration Velocity Z,Device,alignment_status,bearing_lubrication,crest_factor,electromagnetic_status,fit_condition,kurtosis_opt,peak_value_opt,rms_10_25khz,rms_1_10khz,rotor_balance_status,rubbing_condition,velocity_rms
409,2025-04-01 00:13:15,Gearbox First Shaft Input End,3.01714,2.41496,41.5,1.89597,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
410,2025-04-01 00:13:15,Gear Reducer,1.77121,1.65647,38.9,2.90753,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
411,2025-04-01 00:13:20,Gear Reducer,1.81265,1.71414,38.9,2.97147,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
412,2025-04-01 00:13:20,Gearbox First Shaft Input End,2.99845,2.45025,41.5,2.07914,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
413,2025-04-01 00:13:20,Motor Drive End,3.15706,2.49886,19.7,6.45858,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
414,2025-04-01 00:13:25,Motor Drive End,3.08067,2.47333,19.7,6.75409,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
415,2025-04-01 00:13:25,Gear Reducer,1.77497,1.67144,38.9,2.94023,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
416,2025-04-01 00:13:25,Gearbox First Shaft Input End,2.9468,2.37132,41.5,1.84091,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
417,2025-04-01 00:13:30,Gearbox First Shaft Input End,3.0472,2.48516,41.5,1.77634,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
418,2025-04-01 00:13:30,Motor Drive End,2.88438,2.27187,19.7,7.07686,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
419,2025-04-01 00:13:30,Gear Reducer,1.72152,1.61272,38.9,2.7419,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
420,2025-04-01 00:13:35,Gearbox First Shaft Input End,3.02235,2.44502,41.5,1.8122,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
421,2025-04-01 00:13:35,Motor Drive End,3.00819,2.41428,19.7,6.59874,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
422,2025-04-01 00:13:35,Gear Reducer,1.74711,1.64433,38.9,2.85269,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
423,2025-04-01 00:13:40,Gear Reducer,1.69138,1.5854,38.9,2.60989,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
424,2025-04-01 00:13:40,Gearbox First Shaft Input End,3.04923,2.47819,41.6,1.82679,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
425,2025-04-01 00:13:40,Motor Drive End,2.91271,2.32481,19.7,7.05801,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
426,2025-04-01 00:13:45,Gear Reducer,1.76131,1.66209,38.9,2.90784,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
427,2025-04-01 00:13:45,Gearbox First Shaft Input End,3.0236,2.46417,41.6,1.80785,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
428,2025-04-01 00:13:45,Motor Drive End,3.02555,2.41702,19.7,6.74978,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
429,2025-04-01 00:13:50,Gear Reducer,1.67664,1.56614,38.9,2.62265,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
430,2025-04-01 00:13:50,Gearbox First Shaft Input End,3.01554,2.45783,41.5,1.8259,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
431,2025-04-01 00:13:50,Motor Drive End,2.87003,2.28532,19.8,6.89263,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
432,2025-04-01 00:13:55,Motor Drive End,2.97086,2.35474,19.8,6.7004,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
433,2025-04-01 00:13:55,Gearbox First Shaft Input End,2.98977,2.45754,41.5,1.80283,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
434,2025-04-01 00:13:55,Gear Reducer,1.7073,1.60146,38.9,2.77908,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
435,2025-04-01 00:14:00,Gear Reducer,1.66901,1.56678,38.9,2.61038,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
436,2025-04-01 00:14:00,Gearbox First Shaft Input End,2.99562,2.44775,41.6,1.82826,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
437,2025-04-01 00:14:00,Motor Drive End,2.84339,2.2923,19.8,7.23774,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
438,2025-04-01 00:14:05,Gear Reducer,1.66104,1.54636,38.9,2.66304,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
439,2025-04-01 00:14:05,Gearbox First Shaft Input End,3.02871,2.46987,41.6,1.77551,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
440,2025-04-01 00:14:05,Motor Drive End,2.91775,2.29088,19.8,6.72424,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
441,2025-04-01 00:14:10,Gear Reducer,1.65157,1.53732,38.9,2.545,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
442,2025-04-01 00:14:10,Gearbox First Shaft Input End,3.01579,2.46789,41.6,1.87821,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
443,2025-04-01 00:14:10,Motor Drive End,2.7991,2.22902,19.8,7.38436,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
444,2025-04-01 00:14:15,Motor Drive End,2.89305,2.28831,19.8,6.9059,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
445,2025-04-01 00:14:15,Gearbox First Shaft Input End,3.05002,2.4761,41.6,1.7767,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
446,2025-04-01 00:14:15,Gear Reducer,1.68575,1.57612,38.9,2.7121,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
447,2025-04-01 00:14:20,Gear Reducer,1.69099,1.58703,38.9,2.51396,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
448,2025-04-01 00:14:20,Gearbox First Shaft Input End,3.00923,2.46604,41.6,1.81293,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
449,2025-04-01 00:14:20,Motor Drive End,2.80555,2.18666,19.8,7.48022,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
450,2025-04-01 00:14:25,Gear Reducer,1.67065,1.55845,38.9,2.66494,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
451,2025-04-01 00:14:25,Gearbox First Shaft Input End,2.98347,2.40784,41.6,1.74702,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
452,2025-04-01 00:14:25,Motor Drive End,2.88026,2.25197,19.8,7.03207,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
453,2025-04-01 00:14:30,Motor Drive End,2.79338,2.21984,19.8,7.42963,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
454,2025-04-01 00:14:30,Gearbox First Shaft Input End,3.00463,2.44393,41.6,1.84377,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
455,2025-04-01 00:14:30,Gear Reducer,1.66615,1.56059,38.9,2.52707,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
456,2025-04-01 00:14:35,Gear Reducer,1.71622,1.60887,38.9,2.75709,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
457,2025-04-01 00:14:35,Gearbox First Shaft Input End,2.93749,2.37258,41.6,1.76837,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
458,2025-04-01 00:14:35,Motor Drive End,2.92745,2.29876,19.8,6.91867,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
459,2025-04-01 00:14:40,Gear Reducer,1.67666,1.56335,38.9,2.57179,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
460,2025-04-01 00:14:40,Gearbox First Shaft Input End,3.03707,2.49564,41.6,1.8482,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
461,2025-04-01 00:14:40,Motor Drive End,2.82609,2.23588,19.9,7.38497,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
462,2025-04-01 00:14:45,Gearbox First Shaft Input End,2.9601,2.39203,41.6,1.81442,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
463,2025-04-01 00:14:45,Motor Drive End,2.94297,2.36111,19.9,6.87677,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
464,2025-04-01 00:14:45,Gear Reducer,1.69466,1.59013,38.9,2.84789,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
465,2025-04-01 00:14:50,Gearbox First Shaft Input End,3.00207,2.43883,41.6,1.79216,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
466,2025-04-01 00:14:50,Motor Drive End,2.91432,2.32223,19.9,7.26289,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
467,2025-04-01 00:14:50,Gear Reducer,1.72995,1.61798,38.9,2.68797,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
468,2025-04-01 00:14:55,Gearbox First Shaft Input End,3.00082,2.39716,41.6,1.81843,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
469,2025-04-01 00:14:55,Motor Drive End,3.05756,2.38093,19.9,6.7701,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
470,2025-04-01 00:14:55,Gear Reducer,1.76256,1.65434,38.9,2.9213,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
471,2025-04-01 00:15:00,Gear Reducer,1.7417,1.63082,38.9,2.75214,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
472,2025-04-01 00:15:00,Gearbox First Shaft Input End,3.08509,2.52171,41.6,1.83206,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
473,2025-04-01 00:15:00,Motor Drive End,2.97227,2.3663,19.9,7.0158,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
474,2025-04-01 00:15:05,Gear Reducer,1.81396,1.71906,38.9,2.98934,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
475,2025-04-01 00:15:05,Gearbox First Shaft Input End,2.97413,2.4157,41.6,1.99475,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
476,2025-04-01 00:15:05,Motor Drive End,3.07365,2.41673,19.9,6.57781,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
477,2025-04-01 00:15:10,Gear Reducer,1.76842,1.66424,38.9,2.83008,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
478,2025-04-01 00:15:10,Gearbox First Shaft Input End,3.01396,2.45758,41.6,1.81182,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
479,2025-04-01 00:15:10,Motor Drive End,3.02162,2.39138,19.9,6.91861,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
480,2025-04-01 00:15:15,Motor Drive End,3.15124,2.51308,19.9,6.56997,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
481,2025-04-01 00:15:15,Gearbox First Shaft Input End,2.94654,2.38929,41.6,2.04475,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
482,2025-04-01 00:15:15,Gear Reducer,1.78958,1.6951,38.9,2.92008,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
483,2025-04-01 00:15:20,Gear Reducer,1.74809,1.63958,38.9,2.94645,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
484,2025-04-01 00:15:20,Gearbox First Shaft Input End,2.92245,2.3389,41.6,1.82799,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
485,2025-04-01 00:15:20,Motor Drive End,2.98221,2.33482,19.9,6.69983,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
486,2025-04-01 00:15:25,Gear Reducer,1.80803,1.70864,38.9,3.00378,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
487,2025-04-01 00:15:25,Gearbox First Shaft Input End,2.97855,2.41438,41.6,2.07362,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
488,2025-04-01 00:15:25,Motor Drive End,3.13994,2.46309,19.9,6.46955,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
489,2025-04-01 00:15:30,Gear Reducer,1.7662,1.66476,39.0,2.97825,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
490,2025-04-01 00:15:30,Gearbox First Shaft Input End,3.06224,2.51363,41.6,1.92588,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
491,2025-04-01 00:15:30,Motor Drive End,3.06313,2.40245,20.0,6.57973,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
492,2025-04-01 00:15:35,Motor Drive End,3.15357,2.48526,20.0,6.30489,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
493,2025-04-01 00:15:35,Gearbox First Shaft Input End,2.88173,2.36929,41.6,2.16255,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
494,2025-04-01 00:15:35,Gear Reducer,1.74233,1.65123,39.0,2.85072,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
495,2025-04-01 00:15:40,Gear Reducer,1.75051,1.65324,39.0,2.92,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
496,2025-04-01 00:15:40,Gearbox First Shaft Input End,2.93848,2.40238,41.6,2.02776,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
497,2025-04-01 00:15:40,Motor Drive End,3.12803,2.45663,20.0,6.62647,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
498,2025-04-01 00:15:45,Gear Reducer,1.75264,1.66162,39.0,2.79512,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
499,2025-04-01 00:15:45,Gearbox First Shaft Input End,2.89392,2.38895,41.6,2.27032,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
500,2025-04-01 00:15:45,Motor Drive End,3.07944,2.39868,20.0,6.44133,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
501,2025-04-01 00:15:50,Gear Reducer,1.74016,1.64791,39.0,2.8974,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
502,2025-04-01 00:15:50,Gearbox First Shaft Input End,2.89091,2.3713,41.6,2.15862,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
503,2025-04-01 00:15:50,Motor Drive End,3.11744,2.40005,20.0,6.30719,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
504,2025-04-01 00:15:55,Motor Drive End,2.94339,2.19242,20.0,6.23097,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
505,2025-04-01 00:15:55,Gearbox First Shaft Input End,2.87435,2.40327,41.6,2.39383,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
506,2025-04-01 00:15:55,Gear Reducer,1.7104,1.62187,39.0,2.62339,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
507,2025-04-01 00:16:00,Gear Reducer,1.7479,1.65401,39.0,2.79327,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
508,2025-04-01 00:16:00,Gearbox First Shaft Input End,2.87053,2.35058,41.7,2.16787,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
509,2025-04-01 00:16:00,Motor Drive End,3.09957,2.33743,20.0,6.42451,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
510,2025-04-01 00:16:05,Gear Reducer,1.72154,1.63368,39.0,2.51275,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
511,2025-04-01 00:16:05,Gearbox First Shaft Input End,2.84196,2.36811,41.7,2.48895,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
512,2025-04-01 00:16:05,Motor Drive End,2.80159,2.07887,20.0,6.16631,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
513,2025-04-01 00:16:10,Gear Reducer,1.71242,1.62374,39.1,2.70678,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
514,2025-04-01 00:16:10,Gearbox First Shaft Input End,2.79644,2.31736,41.7,2.33714,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
515,2025-04-01 00:16:10,Motor Drive End,3.01851,2.25361,20.0,6.1876,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
516,2025-04-01 00:16:15,Motor Drive End,2.72916,2.01077,20.0,6.22967,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
517,2025-04-01 00:16:15,Gearbox First Shaft Input End,2.78149,2.35249,41.7,2.52931,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
518,2025-04-01 00:16:15,Gear Reducer,1.66106,1.57774,39.1,2.30003,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
519,2025-04-01 00:16:20,Gear Reducer,1.73836,1.65179,39.1,2.55991,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
520,2025-04-01 00:16:20,Gearbox First Shaft Input End,2.80215,2.33566,41.7,2.48161,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
521,2025-04-01 00:16:20,Motor Drive End,2.8175,2.14162,20.0,6.22602,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
522,2025-04-01 00:16:25,Gear Reducer,1.65574,1.56991,39.1,2.20528,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
523,2025-04-01 00:16:25,Gearbox First Shaft Input End,2.76401,2.32685,41.7,2.58803,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
524,2025-04-01 00:16:25,Motor Drive End,2.53545,1.8768,20.0,6.24543,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
525,2025-04-01 00:16:30,Gearbox First Shaft Input End,2.79036,2.32052,41.7,2.54748,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
526,2025-04-01 00:16:30,Motor Drive End,2.66034,1.98284,20.0,6.2807,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
527,2025-04-01 00:16:30,Gear Reducer,1.69028,1.60617,39.1,2.43283,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
528,2025-04-01 00:16:35,Gear Reducer,1.5975,1.51667,39.1,2.02818,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
529,2025-04-01 00:16:35,Gearbox First Shaft Input End,2.72795,2.30387,41.7,2.61859,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
530,2025-04-01 00:16:35,Motor Drive End,2.44635,1.80023,20.0,6.3162,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
531,2025-04-01 00:16:40,Gear Reducer,1.64619,1.56087,39.1,2.26026,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
532,2025-04-01 00:16:40,Gearbox First Shaft Input End,2.79659,2.36012,41.7,2.56591,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
533,2025-04-01 00:16:40,Motor Drive End,2.60099,1.91908,20.1,6.2675,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
534,2025-04-01 00:16:45,Motor Drive End,2.42144,1.80424,20.1,6.38412,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
535,2025-04-01 00:16:45,Gear Reducer,1.61287,1.5283,39.1,2.02374,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
536,2025-04-01 00:16:45,Gearbox First Shaft Input End,2.74785,2.31137,41.7,2.60241,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
537,2025-04-01 00:16:50,Motor Drive End,2.46237,1.81786,20.1,6.3536,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
538,2025-04-01 00:16:50,Gearbox First Shaft Input End,2.73197,2.29651,41.7,2.60999,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
539,2025-04-01 00:16:50,Gear Reducer,1.65576,1.57496,39.1,2.20848,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
540,2025-04-01 00:16:55,Gear Reducer,1.5719,1.48344,39.1,1.89915,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
541,2025-04-01 00:16:55,Gearbox First Shaft Input End,2.7103,2.26749,41.7,2.58949,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
542,2025-04-01 00:16:55,Motor Drive End,2.39003,1.79938,20.1,6.6139,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
